address,id,lat,lng,location,name,subCategory,,
,21836,41.794859,12.52874,Rome,Baseball Court,Baseball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=21836,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21836
,5563,41.840675,12.426173,Rome,PalaPamphili,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=5563,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5563
Via flaminia,5890,41.952119874567,12.48072666418,Rome,PalaPostePay - Arena Altero Felici,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=5890,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5890
Via Santa Maria Mediatrice,6412,41.897708063191,12.444867523824,Rome,Petriana Basket,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=6412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6412
"Via Mariano Romiti, 30-46",6634,41.895298888605,12.551128456034,Rome,Campetto Basket Villa Gordiani,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=6634,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6634
,7467,41.839269199501,12.474942528368,Rome,Tre Fontane,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=7467,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7467
,10900,41.852753,12.488124,Rome,via dell'arcadia,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=10900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10900
,11226,41.838817,12.624119,Rome,Campo Da Basket,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=11226,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11226
,12774,41.82432261604,12.510228640918,Rome,PalaFerruzzi,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=12774,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12774
,13245,41.945220731128,12.569625267724,Rome,Campo Da Basket Parco,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=13245,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13245
,13252,41.943141,12.561064,Rome,Palaemi,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=13252,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13252
,15647,41.960804997222,12.523111543987,Rome,Via Cocco Ortu,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=15647,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15647
Via Fosso Del Torrino 19,15876,41.82233818749,12.434450620767,Rome,Campo Basket Torrino,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=15876,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15876
Via Giambattista Pagano 71,20116,41.894112482256,12.419327945198,Rome,ASD LaSalle,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=20116,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20116
Via Della pisana 1111,22437,41.848934,12.372604,Rome,Salesianum - Campo Da Basket,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=22437,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=22437
via roberto ferruzzi,22727,41.827852960021,12.506476068145,Rome,Fonte Roma Eur,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=22727,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=22727
Via Annia Regilla,23789,41.843173980713,12.548311233521,Rome,Oratorio San Tarcisio,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=23789,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23789
,25829,41.952361,12.48158,Rome,Stella Azzurra Basketball Academy,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=25829,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=25829
Piazzale dello Sport,570,41.824650973545,12.466224884768,Rome,Palalottomatica,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=570
viale Kant 305,4052,41.93880152471,12.554899300421,Rome,PalaRinaldi,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=4052,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4052
,7637,41.959087045455,12.521044580562,Rome,Palestra Pas Don Bosco,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=7637,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7637
via di Vigna Girelli 88,11200,41.84045340085,12.427599832007,Rome,Pamphili Village,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=11200,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11200
Via Centuripe 8,15804,41.871543884277,12.512349128723,Rome,nomen angels,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=15804,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15804
,18831,41.809360051667,12.428847943202,Rome,palalgarve,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=18831,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18831
,19633,41.940540313721,12.544319152832,Rome,Tiber Roma,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=19633,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19633
,20987,41.84321975708,12.422266960144,Rome,pala Keplero,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=20987,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20987
,21113,41.941349,12.543944,Rome,Tiber Basket,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=21113,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21113
,21210,41.86177444458,12.502064704895,Rome,eur colorado,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=21210,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21210
Via Fosso Del Torrino,22455,41.816258828664,12.433650221291,Rome,Campetto Da Basket,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=22455,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=22455
,23242,41.941994,12.539023,Rome,Palestra Ferdinando Agnini,Basketball Stadium,http://tour-pedia.org/api/getPlaceDetails?id=23242,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23242
Lungomare Duilio 22,732,41.720201173565,12.298928323517,Rome,Sporting Club Le Dune,Beach,http://tour-pedia.org/api/getPlaceDetails?id=732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=732
Lungomare Paolo Toscanelli,1377,41.729038952503,12.277597119781,Rome,Battistini,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1377,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1377
"SP601, 1450",1474,41.670965,12.395761,Rome,Da Zagaia ar Buco,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1474,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1474
,1643,41.657974153053,12.413255937015,Rome,Mecs village,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1643
Lungomare Caio Duilio 35,1825,41.724276640042,12.290868759155,Rome,La Spiaggetta,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1825,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1825
,1913,41.724165,12.290292,Rome,Belsito,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1913,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1913
"Lungomare Paolo Toscanelli, 191",1946,41.732123544019,12.26787686348,Rome,Vittoria Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1946
,1954,41.706733742931,12.332330346107,Rome,La Bicocca,Beach,http://tour-pedia.org/api/getPlaceDetails?id=1954,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1954
,2191,41.711495710193,12.32157203802,Rome,Gambrinus,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2191,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2191
,2354,41.73390188398,12.265211694081,Rome,Social Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2354
,2459,41.716518600361,12.31003714729,Rome,La Nuova Pineta,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2459,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2459
,2595,41.708079030435,12.328701564807,Rome,Le Palme,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2595,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2595
Lungomare Paolo Toscanelli 15,2751,41.726810810541,12.284790913326,Rome,El Miramar,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2751
Lungomare Duilio 22,2844,41.721090770754,12.296641843363,Rome,Tibidabo Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2844,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2844
Via Litoranea,2850,41.679995745681,12.384059429169,Rome,Terzo Cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2850,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2850
Via Litoranea,2998,41.676790445848,12.388908863068,Rome,Sesto Cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2998,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2998
Via Vespucci 8,2999,41.712979,12.319408,Rome,Stabilimento Balneare Venezia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=2999,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2999
Via Litoranea,3636,41.673897525696,12.393093109131,Rome,Settimo Cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=3636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3636
Via Litonanea,3761,41.677784105869,12.387342453003,Rome,Quarto cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=3761,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3761
,5352,41.703195743331,12.339796571157,Rome,La Bonaccia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=5352,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5352
Via Litoranea,6430,41.676822499636,12.38893032074,Rome,Quinto Cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=6430,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6430
via bencivenga,6785,41.931114947315,12.525761120772,Rome,Fiume Aniene,Beach,http://tour-pedia.org/api/getPlaceDetails?id=6785,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6785
Lido di Maccarese,6811,41.900081981478,12.436219355748,Rome,Bagno 32 - Maccarese,Beach,http://tour-pedia.org/api/getPlaceDetails?id=6811,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6811
,6955,41.73662674431,12.254291756172,Rome,Happy Surf,Beach,http://tour-pedia.org/api/getPlaceDetails?id=6955,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6955
Lungomare della salute,7290,41.710012855546,12.327007212564,Rome,Stabilimento Balneare Zenit,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7290,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7290
Lungomare Amerigo Vespucci 170,7348,41.702575929851,12.342693533019,Rome,Isola Fiorita,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7348,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7348
Via Litoranea,7463,41.673889511886,12.393060922623,Rome,Ottavo Cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7463,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7463
,7487,41.715106097138,12.315874335275,Rome,Kursaal,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7487,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7487
,7725,41.736868155996,12.270202586295,Rome,Lungomare Ostia Ponente,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7725,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7725
Lungomare Toscanelli,7923,41.728458573645,12.280112379318,Rome,Lido Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7923
"Lungomare Amerigo Vespucci, 172",7949,41.702364292313,12.343139648438,Rome,Il Gabbiano,Beach,http://tour-pedia.org/api/getPlaceDetails?id=7949,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7949
via Litoreanea,8298,41.665246691135,12.403228044399,Rome,Settimo Cielo,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8298,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8298
,8326,41.734461488796,12.315868743953,Rome,Bagni Della Vittoria,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8326,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8326
,8452,41.718473856559,12.303132438738,Rome,Spiaggia Libera,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8452,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8452
Via Litoranea Km 7.4,8541,41.672915265963,12.393312946171,Rome,Jumbo Village,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8541
,8542,41.701124302192,12.34384562747,Rome,Stabilimento Balneare L'oasi,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8542,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8542
,8621,41.941748746661,12.435514097351,Rome,Palabeach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8621,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8621
,8925,41.704270032101,12.33719048801,Rome,lido del finanziere,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8925
Lungomare Caio Duilio 40,8935,41.71863408375,12.303662896156,Rome,Med,Beach,http://tour-pedia.org/api/getPlaceDetails?id=8935,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8935
,9034,41.703187317137,12.341334524209,Rome,Guerrino,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9034,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9034
"Lungo Mare A.Vespucci, 45 00122 Ostia Lido (RM)",9327,41.710020013134,12.324770483232,Rome,Stabilimento La Mariposa,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9327,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9327
Via Litoranea,9513,41.674190236899,12.39109168082,Rome,Settimo Cancello,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9513,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9513
,9725,41.732894767745,12.28356676177,Rome,Ostia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9725,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9725
,9888,41.710190300261,12.324479711705,Rome,Dopolavoro Atac,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9888,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9888
,9922,41.790660663947,12.376970604963,Rome,Cala Sassari,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9922
Lungomare Amerigo Vespucci 144,9975,41.703215385812,12.338918549247,Rome,Amanusa,Beach,http://tour-pedia.org/api/getPlaceDetails?id=9975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9975
,10170,41.734647685038,12.260947537229,Rome,Spiaggia Parco Giochi,Beach,http://tour-pedia.org/api/getPlaceDetails?id=10170,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10170
,10279,41.657365208971,12.416031671717,Rome,Tor Paterno Diving Center,Beach,http://tour-pedia.org/api/getPlaceDetails?id=10279,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10279
,10708,41.668281,12.398763,Rome,Settimo Gelo,Beach,http://tour-pedia.org/api/getPlaceDetails?id=10708,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10708
,14317,41.71727,12.307818,Rome,Circoletto 2,Beach,http://tour-pedia.org/api/getPlaceDetails?id=14317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14317
,15743,41.661027555071,12.410054972771,Rome,Litoranea,Beach,http://tour-pedia.org/api/getPlaceDetails?id=15743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15743
,16567,41.710657874052,12.324395835443,Rome,Stabilimento Lido Azzurro,Beach,http://tour-pedia.org/api/getPlaceDetails?id=16567,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16567
Lungomare di Ostia,16693,41.670651318101,12.398292768065,Rome,L'Ancora,Beach,http://tour-pedia.org/api/getPlaceDetails?id=16693,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16693
,16965,41.730194069323,12.273835515576,Rome,Salus Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=16965,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16965
,17381,41.721863665418,12.295669125196,Rome,Hakuna Matata Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=17381,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=17381
,17406,41.655983888875,12.415606353107,Rome,Aquarius beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=17406,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=17406
,17741,41.730438354461,12.277116432211,Rome,Mediterranian Sea,Beach,http://tour-pedia.org/api/getPlaceDetails?id=17741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=17741
Lungotevere Amerigo Vespucci,17759,41.709985376639,12.324440569442,Rome,Stabilimento militare ostia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=17759,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=17759
Olaszország,18475,41.871940612793,12.567379951477,Rome,Lidodi Jesolo,Beach,http://tour-pedia.org/api/getPlaceDetails?id=18475,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18475
"Lungomare Amerigo Vespucci, 68",18511,41.707644813762,12.331380147597,Rome,La Casetta Village,Beach,http://tour-pedia.org/api/getPlaceDetails?id=18511,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18511
Lungomare Duca degli Abruzzi,18550,41.735036267693,12.258768018356,Rome,Ondanomala,Beach,http://tour-pedia.org/api/getPlaceDetails?id=18550,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18550
,19486,41.733334338515,12.290738580967,Rome,in macchina ....mia!!,Beach,http://tour-pedia.org/api/getPlaceDetails?id=19486,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19486
,20435,41.91049,12.52179,Rome,Lavinio,Beach,http://tour-pedia.org/api/getPlaceDetails?id=20435,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20435
,23130,41.896319182261,12.4545296227,Rome,Civitavechia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=23130,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23130
Via Litoranea 10100,23205,41.656285845981,12.415947727128,Rome,Marine Village,Beach,http://tour-pedia.org/api/getPlaceDetails?id=23205,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23205
,23673,41.717439,12.306707,Rome,Il Capanno,Beach,http://tour-pedia.org/api/getPlaceDetails?id=23673,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23673
,23810,41.734928036388,12.26116549147,Rome,Ostia Spiaggia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=23810,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23810
,23938,41.71842394172,12.308863037147,Rome,Stabilimento Balneare Kursal,Beach,http://tour-pedia.org/api/getPlaceDetails?id=23938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23938
,24642,41.726664524696,12.286803246511,Rome,Curvone Ostia,Beach,http://tour-pedia.org/api/getPlaceDetails?id=24642,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=24642
,25024,41.700881958008,12.344398498535,Rome,La playa Castel Porziano,Beach,http://tour-pedia.org/api/getPlaceDetails?id=25024,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=25024
"Via Germanico, 26",137,41.907462,12.45652,Rome,Saxophone Live Pub,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=137,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137
43 Via dei Sabelli,141,41.896204082095,12.513740488495,Rome,Rive gauche,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=141
"Via dei SS Quattro, 63",148,41.88947296045,12.494603067768,Rome,La Pace del Cervello 2,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=148,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148
,3026,41.945357089685,12.562379721793,Rome,Sole e Luna,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=3026,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3026
Via dei marsi 5,3459,41.895221433841,12.513622865061,Rome,Hic!,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=3459,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3459
Via Flaminia Vecchia 506,3795,41.938998909139,12.469106912613,Rome,Gradi Plato Ponte Milvio,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=3795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3795
Piazza de bosis,5087,41.932383205869,12.45995441749,Rome,River Cafè,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=5087,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5087
"Via tiberina , km 1 + 500",6248,42.01015632,12.50417914,Rome,Camping Tiber,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=6248,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6248
"Via Tigrè, 4",6941,41.929399300428,12.520848529058,Rome,Fermento Beershop,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=6941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6941
"Corso Trieste, 113",7458,41.921662434354,12.510681152344,Rome,Gradi Plato,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=7458,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7458
Via Val Solda,7596,41.935419,12.53201599,Rome,Deriva Aniene,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=7596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7596
,10734,41.823086793028,12.566576815408,Rome,Oktoberfest Roma,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=10734,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10734
Via Valsolda 69,14342,41.935989139977,12.530634709554,Rome,La Birretta,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=14342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14342
Via Pericle Fazzini 42,14917,41.79782956567,12.434657718056,Rome,socie's house,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=14917,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14917
,15080,41.929862,12.484156,Rome,Beer Station,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=15080,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15080
palaatlantico,15527,41.815537794247,12.462221823326,Rome,italia beer festival,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=15527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15527
Via Di Tor Cervara 109,15755,41.909241,12.588432,Rome,Cinzano Village,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=15755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15755
Piazza Mancini,16943,41.929777,12.463644,Rome,La Birretta,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=16943,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16943
,18493,41.824279,12.563142,Rome,BeerFest Capannelle,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=18493,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18493
"Via Salento, 41",18836,41.917999397805,12.526719016682,Rome,Il Birraio Matto,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=18836,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18836
,19519,41.859889155661,12.491371809263,Rome,birra più,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=19519,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19519
Via Alessandra Macinghi Strozzi,19623,41.856692015912,12.481303414058,Rome,Birra+,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=19623,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19623
,20225,41.977713,12.408592,Rome,Chez Liù,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=20225,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20225
"Via Val Maggia, 106",21119,41.943468,12.516794,Rome,Gradi Plato,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=21119,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21119
"Via Macinghi Strozzi, 14",22522,41.859762,12.491339,Rome,Birra +,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=22522,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=22522
Piazza Piero Pulicelli,22723,41.859701420862,12.457250385231,Rome,Fermento 3 (Portuense),Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=22723,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=22723
,24937,41.876160870801,12.5698382141,Rome,Nuclear Cellar,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=24937,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=24937
,25435,41.938232526175,12.451529021911,Rome,Fermentazioni,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=25435,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=25435
Via del Babuino  98,4629,41.906819161716,12.480833054715,Rome,CHANEL Boutique,Boutique,http://tour-pedia.org/api/getPlaceDetails?id=4629,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4629
"Lungotevere dell'Acqua Acetosa, 10",864,41.934018746821,12.479224205017,Rome,Brunswick,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=864,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=864
Viale Parco dei Medici,3407,41.814989913909,12.411970496178,Rome,Warner Village Bowling,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=3407,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3407
"via dei Lanfranchi, 8",4205,41.855759538668,12.425445053589,Rome,via dei Lanfranchi,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=4205,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4205
Via del Casal Lumbroso 135,6428,41.869304142538,12.356312493913,Rome,Bowling Lo Spaccone Via Del Casal Lumbroso 135 Roma,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=6428,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6428
viale regina margherita 181,7352,41.9145325542,12.505182299229,Rome,bowling roma,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=7352,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7352
,7606,41.816402,12.459222,Rome,Magic Alley 3,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=7606,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7606
,10323,41.958869002016,12.487434647038,Rome,dal pelato,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=10323,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10323
Via Silvestri,14177,41.876413553772,12.431540104324,Rome,Bowling Silvestri,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=14177,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14177
Via Clelia 55,1465,41.8749497386,12.527155954318,Rome,La Piccola Abbazia,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=1465,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1465
