address,Name,id,lat,lng,location,subCategory,details,reviews
,Mr Long Asian Food,26570,52.388961796877,4.8389578097179,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26570
Hobbemastraat 1,MOMO,27144,52.361667,4.882462,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=27144,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27144
Buitenveldertselaan 158A,MiKa,27048,52.32559130339,4.8682059962354,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=27048,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27048
,Mchi,26153,52.354060873366,4.9978353949458,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26153,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26153
Osdorper Ban 56,Little Dragon,26314,52.362572234702,4.7993478752986,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26314,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26314
,Ken&Har,26181,52.353369766667,4.9960782666667,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26181,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26181
Linnaeuskade 2,Kediri Indonesische Traiteur,28149,52.355346679688,4.928691,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=28149,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28149
Albert Cuypstraat 2-6,IZAKAYA,27297,52.354628547184,4.8872267703035,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=27297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27297
Rijnstraat 51,Indonesian Malaysian Restaurant,27905,52.346946,4.905037,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=27905,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27905
,Hot Mama Hot,28008,52.340134902446,4.9101621119949,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=28008,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28008
,Flavours of singapore,26373,52.3537847,4.8047602,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26373,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26373
,"Chieh,Sab & Kian",27668,52.331455,4.888922,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=27668,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27668
,Buma,26417,52.351970829272,4.8091537194708,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26417
Johan Huizingalaan 116-118,Asian Taste Restaurant,26464,52.36086944585,4.8270502069239,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26464,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26464
Osdorpplein 669,Asian Delight,26367,52.359151,4.805999,Amsterdam,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26367,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26367
,Flashpoint,26590,52.359151043872,4.8340068563054,Amsterdam,Australian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=26590,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26590
Jodenbreestraat 15,Tony's NYC Bagel,27852,52.36894,4.902722,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=27852,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27852
,Smooth & Tasty,26605,52.353208,4.840562,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=26605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26605
,Simit Sarayı Amsterdam,26869,52.365746407242,4.8661370400636,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=26869,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26869
"Kinkerstraat 224173,No: 224/1053 EM",Simit Sarayı,26999,52.366068237517,4.8681449890137,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=26999,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26999
Molenwijk,oliebollenkraam,27335,52.417331695557,4.8942608833313,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=27335,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27335
Bos en Lommerweg 333,Bagels & Beans,26652,52.378227751748,4.8482957414422,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=26652,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26652
Gerard Brandtstraat,Bagels & Beans,27002,52.361065933048,4.8677554898116,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=27002,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27002
Parnassusweg 218,Bagels & Beans,27018,52.341582969905,4.8679813742638,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=27018,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27018
Van Hallstraat 613,Bagels & Beans,26975,52.379611,4.871863,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=26975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26975
,Bagels & Beans,27876,52.364072153982,4.9108879567385,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=27876,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27876
Pernassusweg,Bagels & Beans,27779,52.340607476738,4.9208296927943,Amsterdam,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=27779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27779
Zonnbeplein,Warme Bakker Zonneplein,26935,52.418506518982,4.8712610423179,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26935,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26935
Middenweg 47,Warme Bakker Balvert,28087,52.3542641,4.929762,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28087,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28087
Buikslotermeerplein,Vlaamsch Broodhuys,27930,52.399617187515,4.935564994812,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27930,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27930
