amsterdam-attraction
address,id,lat,lng,location,name,subCategory,details,reviews
,28883,52.334699763231,4.8145406823608,Amsterdam,Aquarius Strand,Beach,http://tour-pedia.org/api/getPlaceDetails?id=28883,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28883
,28884,52.334297396472,4.8137684532477,Amsterdam,Oeverlanden Strandje,Beach,http://tour-pedia.org/api/getPlaceDetails?id=28884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28884
,29128,52.33508805,4.82164672,Amsterdam,Ravelina am See,Beach,http://tour-pedia.org/api/getPlaceDetails?id=29128,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29128
,29456,52.392736967045,4.8687506247709,Amsterdam,Bloemendaal,Beach,http://tour-pedia.org/api/getPlaceDetails?id=29456,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29456
,30737,52.377029590505,4.9348431033673,Amsterdam,Bogor Beach,Beach,http://tour-pedia.org/api/getPlaceDetails?id=30737,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30737
,30911,52.362667,4.958066,Amsterdam,BBQ Eiland,Beach,http://tour-pedia.org/api/getPlaceDetails?id=30911,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30911
,30994,52.346595,5.001826,Amsterdam,jaarlijkse beach party rieteiland oost,Beach,http://tour-pedia.org/api/getPlaceDetails?id=30994,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30994
,31013,52.355553694567,5.0040530392968,Amsterdam,"Strandje ""IJburg 2""",Beach,http://tour-pedia.org/api/getPlaceDetails?id=31013,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31013
Amsterdam RAI,29815,52.341399824906,4.8869285332601,Amsterdam,"Beach bar, IBC",Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29815,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29815
Changiweg 110,29067,52.388517681562,4.839747183485,Amsterdam,De Amsterdamsche Tram,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29067,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29067
Dovenetelstraat,29987,52.390176551265,4.9071335792542,Amsterdam,casa kommer en kwel,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29987,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29987
Eva Besnyostraat,31034,52.350988425,5.006362875,Amsterdam,The Eva Besnyo Posse,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=31034,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31034
henriette bosmansstraat 77,28919,52.386290945798,4.8186025889346,Amsterdam,Roodbaards Verzamelhok,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=28919,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28919
Herenmarkt 6-1,29989,52.380131,4.891651,Amsterdam,Het beste hoekje van Damsko,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29989,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29989
Linaeusstraat 29,30351,52.36218600399,4.9239264869416,Amsterdam,De Biertuin,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30351
Oudezijds Armsteeg 26,29998,52.375564790369,4.899365901947,Amsterdam,Proeflokaal de Prael,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29998,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29998
Postjesweg 1,29417,52.36438178,4.859429,Amsterdam,Edelwise,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29417
Zuiderzeeweg 38h,30807,52.371621150523,4.96069397,Amsterdam,Op stand 38h,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30807,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30807
Zwanebloemlan 234,30941,52.361185950996,4.9921048312158,Amsterdam,Sebsoft-hq,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30941
,28345,52.355045,4.996358,Amsterdam,Marc's Place,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=28345,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28345
,28609,52.348637,4.780913,Amsterdam,@gizems hause NL:)),Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=28609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28609
,28728,52.362082,4.798856,Amsterdam,Keuter HQ,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=28728,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28728
,28801,52.346317,4.802834,Amsterdam,Onze Lieve Buren,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=28801,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28801
,29514,52.369819107989,4.8707635822524,Amsterdam,Hostel Alejandro,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29514,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29514
,29553,52.42111,4.877093,Amsterdam,De Luim Show,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29553
,29663,52.335748,4.876461,Amsterdam,Oktoberfest Amsterdam,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29663,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29663
,29827,52.341642,4.886576,Amsterdam,"Ericsson Party @ Beach Bar, RAI",Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29827,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29827
,30142,52.326328326525,4.8848966634588,Amsterdam,Bar Brandsma,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30142,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30142
,30167,52.3994140625,4.9202890396118,Amsterdam,Tyler's beer house,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30167,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30167
,30783,52.402636983232,4.9611911117212,Amsterdam,Zomaarfeest,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30783,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30783
Buikslotermeerplein,30525,52.399559,4.935009,Amsterdam,Bowling Dani Noord,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=30525,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30525
De Ruyterkade 153,30321,52.377675395175,4.909487297583,Amsterdam,Lovers Powerzone,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=30321,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30321
Scheldeplein 3,29920,52.343729618307,4.891619682312,Amsterdam,Knijn Bowling,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=29920,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29920
,29287,52.388197959704,4.8403024053882,Amsterdam,Dimi's dome,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=29287,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29287
,30738,52.378936,4.932243,Amsterdam,Chateaux Roux,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=30738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30738
Funenkade 7,30341,52.366638186532,4.9263060092926,Amsterdam,Brouwerij 't IJ,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=30341,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30341
Osdorperweg 578,28570,52.36828436904,4.7828705866175,Amsterdam,Bierbrouwerij De 7 Deugden,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=28570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28570
Rokin 75,29899,52.370500230572,4.8930634412607,Amsterdam,Bierfabriek,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=29899,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29899
Stadhouderskade 78,29907,52.357747454973,4.8915874958038,Amsterdam,Heineken Experience,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=29907,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29907
,28632,52.396938817003,4.7871635815535,Amsterdam,Heineken HoReCa City,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=28632,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28632
,29348,52.3473,4.853831,Amsterdam,Butcher's Tears Brewery,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=29348,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29348
,30094,52.377524,4.895433,Amsterdam,Coffeeshop Resin,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=30094,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30094
,30620,52.394474029541,4.9475674629211,Amsterdam,Noorderpils,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=30620,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30620
Amstel,30213,52.363559064181,4.9023699760437,Amsterdam,Magere Brug (Brug 242),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30213,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30213
Amsteldijk,30249,52.349837983308,4.9097406864166,Amsterdam,P.L. Kramerbrug (Brug 400),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30249,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30249
Amsteldijk (Amstel),30222,52.347360658039,4.9127447605133,Amsterdam,Berlagebrug (Brug 423),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30222,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30222
Amstelpark,29834,52.328782849704,4.8910510540009,Amsterdam,Rode Brug (Brug 836),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29834
Amstelstraat,30103,52.36636303965,4.9008464813232,Amsterdam,Blauwbrug (Brug 236),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30103,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30103
Bert Haanstrakade,28362,52.353991,5.000551,Amsterdam,Brug jachthaven IJburg,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=28362,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28362
Bos en Vaartlaan 42,29671,52.321978925748,4.8689673865834,Amsterdam,Bruggetje Kalfjeslaan (west),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29671,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29671
Burgemeester Cramergracht 181,29239,52.337263636553,4.847160198523,Amsterdam,Nieuwe meer Sluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29239,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29239
Ceintuurbaan,30220,52.356161742287,4.9061143398285,Amsterdam,Nieuwe Amstelbrug (Brug 101),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30220
De Clercqstraat,29412,52.370142883784,4.8650872707367,Amsterdam,Wiegbrug (Brug 173),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29412
Entrepotbrug,30748,52.369591399449,4.9368712891358,Amsterdam,Entrepotbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30748,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30748
Erasmusgracht,29019,52.373773,4.834165,Amsterdam,Cramersluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29019,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29019
George Gershwinplein,29537,52.335989506072,4.8734078088677,Amsterdam,Lex Van Deldenbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29537,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29537
Haarlemmerstraat,29497,52.385619183116,4.8748826980591,Amsterdam,Westergasbrug (Brug 193),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29497,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29497
Han Lammersburg,30195,52.383192085184,4.8914282716663,Amsterdam,Han Lammersbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30195,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30195
IJdoornlaan,30290,52.404840749268,4.9250507354736,Amsterdam,Bannebrug - IJdoornlaanbrug - Brug der Zuchten (Brug 970),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30290,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30290
Jan van Galenstraat,29306,52.37397954402,4.854453970851,Amsterdam,Vierwindstrekenbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29306,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29306
Jan Vroegop Singel-Ouderkerkerdijk,29949,52.332369223639,4.8985826969147,Amsterdam,Rozenoordbrug (Brug 1638),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29949,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29949
Kanaaldijk,30816,52.35644350531,4.9694359302521,Amsterdam,Nesciobrug (Brug 2013),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30816,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30816
Middenweg,30590,52.344280192249,4.9457788467407,Amsterdam,Rinus Michelsbrug (Brug 245),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30590,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30590
Middenweg (Ringvaart),30389,52.355296784112,4.9282371997833,Amsterdam,Oetewalerbrug (Brug 189),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30389,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30389
Nassaukade,29603,52.38178827267,4.8791420459747,Amsterdam,Kattenslootbrug (Brug 155),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29603,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29603
Oostelijke Handelskade,30202,52.378088017956,4.9226045608521,Amsterdam,Jan Schaeferbrug (Brug 2000),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30202
Overtoom,29328,52.358116502373,4.8552097145187,Amsterdam,Overtoomsesluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29328,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29328
Piet Heinkade 4,30331,52.377681953426,4.9132490158081,Amsterdam,Zouthavenbrug (Brug 2326),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30331
Ridderspoorweg,30302,52.395257200108,4.9034643173218,Amsterdam,Ridderspoorbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30302,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30302
Rijksweg A10 (Ringweg Oost),30817,52.356836660013,4.9664211273193,Amsterdam,Zeeburgerbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30817,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30817
Sarphatistraat,30223,52.36033558279,4.904043674469,Amsterdam,Hogesluisbrug (Brug 246),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30223,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30223
Sloterkade,29336,52.354779111653,4.8535323143005,Amsterdam,Theophile de Bockbrug (Brug 360),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29336,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29336
Spaklerweg 8,30256,52.342465,4.918895,Amsterdam,Omvalbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30256,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30256
Stadhouderskade,30232,52.358894112582,4.9047946929932,Amsterdam,Torontobrug (Brug 350),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30232,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30232
Stadhouderskade (Singelgracht),30109,52.358330615989,4.89089012146,Amsterdam,Freddy Heinekenbrug (Brug 84),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30109,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30109
Stadionkade 73A,29528,52.344172797463,4.8678950537154,Amsterdam,Brug Stadionkade,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29528
Tweede Hugo de Grootstraat,29510,52.375428882391,4.869832098484,Amsterdam,Beltbrug (Brug 324),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29510,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29510
Vondelpark,29797,52.360492831241,4.8769104480743,Amsterdam,Vondelbrug (Brug 200),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29797,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29797
Westerdoksplein 20-3,30190,52.383104571693,4.8932611942291,Amsterdam,Westerdoksluis (Brug 314),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30190,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30190
Weteringschans,29643,52.360777842631,4.8862820863724,Amsterdam,Museumbrug (Brug 82),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29643
zeeburgerkade,30643,52.369099,4.943777,Amsterdam,zeeburgerkade,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30643
Zeilstraat,29342,52.350940118348,4.8523520855064,Amsterdam,Zeilbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29342
Zuiderzeeweg,30755,52.365852048036,4.9571943283081,Amsterdam,Amsterdamse Brug (Brug 54P),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30755
,28692,52.384375534115,4.8032551671504,Amsterdam,N200 richting Halfweg,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=28692,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28692
,28720,52.364147454834,4.7959176449724,Amsterdam,Ookmeerweg,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=28720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28720
,28735,52.355139428054,4.7975976534667,Amsterdam,Brug Hoekenespad (Stadspark Osdorp),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=28735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28735
,28834,52.390214698085,4.8173592955075,Amsterdam,Tunnel Sloterdijk-Zaandam,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=28834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28834
,29010,52.375840220963,4.834872104063,Amsterdam,Kramer Sluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29010,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29010
,29677,52.322839265838,4.8780736019053,Amsterdam,Brug  reimersbeek,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29677,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29677
,29961,52.423794527848,4.8995204975439,Amsterdam,Onder De A10,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29961,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29961
,30141,52.339005180377,4.9093389949837,Amsterdam,Utrechtse brug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30141
,30160,52.405924460875,4.9219954021989,Amsterdam,Bovenij,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30160,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30160
,30295,52.399181306879,4.9199209028181,Amsterdam,Brug Buiksloterdijk,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30295,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30295
,30394,52.349016269768,4.9130275449458,Amsterdam,Schollenbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30394,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30394
,30507,52.336933179328,4.9421564935002,Amsterdam,Brug over de Weespertrekvaart,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30507,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30507
,30589,52.345523128631,4.9415653869838,Amsterdam,Johan Cruijffbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30589,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30589
,30595,52.33726054794,4.9430617683496,Amsterdam,Tussen De Viaducten S113,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30595,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30595
,30609,52.337822398898,4.9466980525845,Amsterdam,Duivendrechtsebrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30609
,30644,52.372907182444,4.9487916414556,Amsterdam,Hoge Rode Brug Borneo Sporenburg,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30644,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30644
,30672,52.342100911103,4.9493006264359,Amsterdam,Wim Suurbierbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30672,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30672
,30676,52.345534,4.950836,Amsterdam,Sjaak Swartbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30676,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30676
,30677,52.345265,4.951537,Amsterdam,Piet Keizerbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30677,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30677
,30834,52.344276,4.951611,Amsterdam,Gerrie Muhrenbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30834
,30842,52.345126565322,4.944341000791,Amsterdam,Johan Neeskensbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30842,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30842
,30847,52.385216,4.96364,Amsterdam,Bruggetje Wijkergouw,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30847,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30847
,30900,52.345773,4.95129,Amsterdam,Ruud Krolbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30900
,30905,52.391337,4.984774,Amsterdam,Bruggetje (sponsored by Dutchdandy.com :-)),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30905,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30905
,31037,52.351054,4.999311,Amsterdam,Gemaal Haveneiland,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=31037,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31037
2e Van der Helststraat 1,30021,52.35286563677,4.8949670791626,Amsterdam,Oranjekerk,Building,http://tour-pedia.org/api/getPlaceDetails?id=30021,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30021
Prinseneiland,29743,52.385680680947,4.8873244745673,Amsterdam,Prinseneiland,Building,http://tour-pedia.org/api/getPlaceDetails?id=29743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29743
Westerdok,29876,52.385833439714,4.8921276308238,Amsterdam,Westerdok,Building,http://tour-pedia.org/api/getPlaceDetails?id=29876,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29876
Stationsplein 15,30090,52.378319065012,4.8998930727315,Amsterdam,Café Balkon,Café,http://tour-pedia.org/api/getPlaceDetails?id=30090,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30090
Buikslotermeerplein 6,30450,52.400895819289,4.9369823287486,Amsterdam,Lucky Jack,Casino,http://tour-pedia.org/api/getPlaceDetails?id=30450,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30450
Giessenburg 46,30282,52.413233193526,4.9254327511741,Amsterdam,Giessenburg 46,Casino,http://tour-pedia.org/api/getPlaceDetails?id=30282,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30282
,29007,52.38058,4.8348,Amsterdam,Arcade Casino,Casino,http://tour-pedia.org/api/getPlaceDetails?id=29007,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29007
Panamalaan 38,30474,52.370241142317,4.9343419075012,Amsterdam,Castle Wolfenstein,Castle,http://tour-pedia.org/api/getPlaceDetails?id=30474,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30474
,30541,52.389828,4.915434,Amsterdam,Zuipclub Office 2.0 (apacs Residence),Castle,http://tour-pedia.org/api/getPlaceDetails?id=30541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30541
Buikslotermeerdijk,30162,52.406703345492,4.9266089666393,Amsterdam,De Nieuwe Noorder,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=30162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30162
Buikslotermeerdijk 83,30165,52.406012365545,4.9273252487183,Amsterdam,Noorderbegraafplaats,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=30165,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30165
Ookmeerweg 273-275,28522,52.359655773182,4.7786750162152,Amsterdam,Westgaarde Begraafplaats,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=28522,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28522
spaarndammerdijk 312,29400,52.391429,4.863128,Amsterdam,Sint Barbara,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=29400,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29400
,29246,52.346923486505,4.8489717240103,Amsterdam,'t Huis te Vraag,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=29246,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29246
,29436,52.340716662334,4.8615554809685,Amsterdam,Begraafplaats Buitenveldert,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=29436,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=29436
,30025,52.335253248419,4.904520384577,Amsterdam,Zorgvlied,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=30025,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30025
,30163,52.404656566503,4.9168274328663,Amsterdam,Buiksloterkerkpad,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=30163,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30163
,30606,52.342899,4.936696,Amsterdam,Lieve Damir,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=30606,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30606
,30686,52.343793832286,4.9364453590301,Amsterdam,Bij Papa,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=30686,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=30686
Achterlaan 12,35031,52.406895966176,4.9669790267944,Amsterdam,NH Dorpskerk Zunderdorp,Church,http://tour-pedia.org/api/getPlaceDetails?id=35031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35031
Admiraal de Ruijterweg 408,33889,52.383379839111,4.8511548489223,Amsterdam,Franciscus Xaverius Kerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33889,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=33889
Alkmaarstraat 10,34934,52.394009,4.949274,Amsterdam,Rafaël Amsterdam Noord,Church,http://tour-pedia.org/api/getPlaceDetails?id=34934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=34934
Amstelveenseweg 161-163,33923,52.35024430383,4.8578453063965,Amsterdam,Sint Agneskerk,Church,http://tour-pedia.org/api/getPlaceDetails?id=33923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=33923
