address,name,id,lat,lng,location,subCategory,Reviews
C.C. Las Arenas,Happy Rock,141203,41.37612939954,2.1493768697986,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=141203
Carrer de Santa Fe de Nou Mexic s/n,Frankfurts de Cine,130108,41.393729,2.135889,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=130108
Mandri 25,LIFE,154021,41.402770894524,2.1339548951384,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=154021
Miniclima,Bar del joan,148366,41.434029049593,2.1489404164968,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=148366
"C.C. Heron City. Avda. Rio de Janeiro, 42",Foster's Hollywood,140986,41.435237456208,2.1811486152865,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=140986
,Lavabo bar joan,148384,41.43574,2.14822,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=148384
,Mel's la maquinista,165212,41.442390441895,2.1811237335205,Barcelona,American Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=165212
Carrer de Sepulveda,Ca'l Tete,162416,41.376931743079,2.1541541522675,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=162416
mercé 13,La República,160972,41.380034761143,2.1802558982307,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=160972
Avinguda de l'Exèrcit 8,Delorean,130605,41.38637395,2.111924,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=130605
Escipio 3,Tal Cual,166817,41.408083826063,2.1467630095115,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=166817
,Food On Tour,167345,41.410601,2.224608,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=167345
,Asado Necochea,167018,41.414386749268,2.1065180301666,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=167018
"Plaça Zurbarán 1, LOcal 1",El corner de Montbau,144768,41.430221985745,2.1433724118336,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=144768
,La Cucina de Nonna Micaela,155455,41.43498935334,2.169712616838,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=155455
"Font de Canyelles, 90",Los 3 Leños,133152,41.441011,2.174726,Barcelona,Argentinian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=133152
Carretera del Prat,WOK Mandarin,144598,41.363178305315,2.1357816622259,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=144598
"Passeig Marítim de la Barceloneta, 1-9",Wokimarket,130865,41.379072824078,2.192160246868,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=130865
,Europa Mundo,159891,41.387007574853,2.1350240962485,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=159891
,Hu Nan,132709,41.395167933333,2.1243066,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=132709
c/ bisbe sevilla,Masaya Sushi Restaurant,130957,41.404046462904,2.1343192836872,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=130957
"Av. Diagonal, 208",BWok,149151,41.404963782225,2.1910429000854,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=149151
,Tomoe,142448,41.40591005,2.1331434,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=142448
Calle de Perú,Yoshinoya-8,156824,41.406541015062,2.1938753128052,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=156824
Avenida Diagonal (CC Diagonal Mar),Pure Cuisine,163386,41.410247390521,2.2173905706772,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=163386
"C/ Xifré, 100",Kailash Restaurante Tibetano,133328,41.411520224745,2.1801743066941,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=133328
,sushiya,165119,41.412101745605,2.1381213665009,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=165119
,Bar Restaurant Paco,169211,41.414776,2.203882,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=169211
Avenida virgen de montserrat 65,Restaurante Chino Hai Tian,137609,41.414937040308,2.1645786401878,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=137609
"Carrer de Felip II, 42",Oyisi,141825,41.418435136818,2.1898415323801,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=141825
"Carrer del Pare Mariana, 21",Restaurant Xinès Jardín J.L,139984,41.43040626,2.14589092,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=139984
"Río de Janeiro, 42",Let's Wok,135328,41.435266,2.181395,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=135328
"L'Ajuntament, 1",Wok Ocean Pacific,133468,41.4357147,2.1907919,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=133468
La Maquinista,K'wai K'wai,139729,41.4392047,2.197285,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=139729
Ronda del Litoral,Wok Gran Siglo,139932,41.442093272392,2.2066561147049,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=139932
Potosi 7,Wok You,130273,41.442977749952,2.2008456844888,Barcelona,Asian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=130273
Rambla del poblenou 22,Repúblic Cafè,135808,41.398752929543,2.2043558631917,Barcelona,Bagel Shop,http://tour-pedia.org/api/getPlaceDetails?id=135808
,El Moli Vell,144737,41.332927,2.140571,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=144737
C/ Energia,Praga,135147,41.35935316,2.135484,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135147
,Granier,145921,41.360708287177,2.1386106608426,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=145921
,Pa Més Que Bo,150156,41.364381833223,2.1375989137423,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=150156
"Gran Via, 349",Granier Pans Artesans,144473,41.373422597792,2.1470459705331,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=144473
Paral.lel 115,Granier Pans Artesans,154977,41.375067406473,2.1614889403681,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=154977
"C/ Sants, 323",Granier,162182,41.37551549484,2.1275402233631,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=162182
"C/ Sants, 387",EsPan's,160979,41.375650249003,2.1247310968408,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=160979
Gran Vía De Les Corts Catalanes,Forns Enrich,161320,41.376113891602,2.1493020057678,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=161320
Cardenal Reig,Panaderia El Paiv,152339,41.376921773846,2.1139947604608,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152339
comtes de bell•lloc,la boulangerie,144130,41.381648848008,2.1360357853224,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=144130
"C/ Vallespir, 95",Forn de Vallespir,138999,41.381651673782,2.1359494792038,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=138999
,Pastisseria Jaume,155291,41.381906107412,2.1319028674988,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=155291
Sabino Arana 48-50,El Molí Vell,130745,41.386247314637,2.1241539716721,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=130745
"Paseo de Manuel Girona, 42",La Forneria Manuel Girona,138825,41.390714890781,2.1250330934708,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=138825
,Bellapan,145615,41.391998011495,2.1478085353794,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=145615
Benet Mateu,El Molí Vell,134813,41.39327784826,2.1264855818598,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=134813
"Passeig de la Reina Elisenda de Montcada, 14",El Molí Vell,162028,41.395856430326,2.1160891027881,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=162028
"Travessera de Gràcia, 101",El Fornet d'en Rosend,130034,41.398357,2.153101,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=130034
Carrer Major de Sarrià,Forn De La Vila,132626,41.399292267726,2.12143689394,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=132626
Major De Sarria 106,L'obrador Del Moli,158070,41.399314755479,2.1217687615161,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=158070
,L'Obrador,163691,41.399318367157,2.1227465981437,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=163691
Plaça Molina 1,Bopan Plaça Molina 1,133522,41.401234693292,2.146945255389,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=133522
Muntaner 440,Santa Gloria,146995,41.401400515019,2.1398813707777,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=146995
"Pujades, 173",Cruixent,160238,41.401746033569,2.2007208404809,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=160238
,Forneria bonanova,131374,41.402484333333,2.1259789,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=131374
Major de Sarrià 204,Forn de Pa Santa Eulàlia,167905,41.402620020611,2.1188785161491,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=167905
"C. Padua, 91",Badia Roca,133875,41.404606,2.144402,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=133875
"Muntaner, 536",Bopan Muntaner 536,136351,41.405108631735,2.1352958679199,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=136351
Teodora Lamadrid,Santa Gloria,156210,41.405870643092,2.1380208718468,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=156210
"Plaza Bonanova, 10",El Fornet d'en Rosend,152512,41.406221145681,2.1335685253143,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152512
Pl. Lesseps,Bo De Debò,136497,41.406291709428,2.1497509760027,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=136497
,Granja Cafeteria Padro,135832,41.406774044306,2.1687385556844,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135832
Carrer Providència,Forn de pa Providència,142101,41.407184772565,2.1575796604156,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=142101
Secretari Coloma,Forn Cafeteria Miralles,161772,41.408555253367,2.1637054426393,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=161772
"Carrer de Valencia, 602",El Forn del Clot,135896,41.4091456,2.1853312,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135896
,Puiggros,132949,41.410136066667,2.1743242,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=132949
,El Fornet,130650,41.410152869435,2.1365536255188,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=130650
"Av de Gaudí, 39, 08025 Barcelona",Puiggròs Forn de Pa Degustació,152340,41.410162475832,2.1743912831539,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152340
,Montserrat Del Roc,152631,41.410422576871,2.1585625570633,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152631
República Argentina,L' obrador,165692,41.41128091844,2.1422838300806,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=165692
"Av. de la República Argentina, 177",L'Obrador del Molí (L'Obrador de Vallcarca),137279,41.411497783302,2.1423125267029,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=137279
Craywinkel 24,SantaGloria,145942,41.411646,2.13868999,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=145942
Plaza Vallvidrera,Vallvidrera Pan,153581,41.413180533483,2.1041138524074,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=153581
C/ Indústria 390,El Cafetó,132057,41.41457143337,2.1810007095337,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=132057
Gran Via De Les Corts Catalanes 1072,"Aleix Zapata - Pa, Pastisseria, Degustaciò",167729,41.414792844063,2.2032465980007,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=167729
Xavier Nogués 31,Umair Panadería,163981,41.415181449106,2.215320327087,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=163981
Maragall,Panaderia Granier,142782,41.415437182389,2.1805006737274,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=142782
Biscaia 363,Forn  Pastisseria Bon Gust,165696,41.417265174574,2.1867068968335,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=165696
"Avinguda de Vallcarca, 224-238",Forn De Pa Fleca HM,137277,41.418026,2.140982,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=137277
"Mora d'Ebre, 64",Boldu Panadería,135001,41.418093640508,2.1489068433415,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135001
,La Farineta,147736,41.418555757308,2.1395121419203,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=147736
"Rbla. de Guipúscoa, 87",Granier Pans Artesans,140904,41.418655246473,2.2000438078399,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=140904
Carrer Concili de Trento 255,El Fornet de Jepbet,163896,41.420585632324,2.2049362659454,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=163896
,"Forn De Pa ""Pa De Paula""",151306,41.423051,2.146624,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=151306
"Bernat Bransi,59",Forn Bransi,152448,41.423800032283,2.1526959720508,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152448
,Panaderia Vall d'Hebron-Mercado,166471,41.423852,2.142103,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=166471
Passeig Maragall,L'obrador dels 15,162178,41.424558451266,2.1768819715376,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=162178
"Cr. De Judea, 15",Tot D'avui,159636,41.424739087765,2.1408643974718,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=159636
,Granier Forns Artesans,158191,41.427012522446,2.1559145841691,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=158191
"Avinguda Meridiana, 384, 08030 Barcelona",Granier,152271,41.429458943349,2.1836684766151,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152271
Torrent De Can Mariner 9,Forn de Pa,163104,41.430974,2.163147,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=163104
Horta,la panera,164402,41.431297448532,2.1596995063181,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=164402
Pla de Montbau 7,Forn de Montbau,161862,41.43157307356,2.1433388428391,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=161862
Cienfuegos 12,Super Fleca Barcelona,158028,41.431584242956,2.1582123632944,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=158028
,Forn Vall d'Hebron,150279,41.431952338511,2.1484895790758,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=150279
"Gran de Sant Andreu, 155",Blats,130933,41.432113370166,2.1893230783759,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=130933
"Ventura Rodríguez, 2",Forn Montbau,165064,41.432637629027,2.1494727941694,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=165064
"Gran de Sant Andreu, 202",Granier Pans Artesans,153464,41.433549207222,2.1895086765289,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=153464
,Sandwichforum,136126,41.434202,2.148379,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=136126
SANT ADRIA 147,Panadería Cafetería LIKER,160577,41.436302185059,2.2062811851501,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=160577
Passeig Valldaura 26,La panera,136164,41.436754375996,2.154293257457,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=136164
Porrera 14,Forn Aureli,132667,41.437257229866,2.1590012311935,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=132667
,Moli Vell,135375,41.438503914407,2.1765911579132,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135375
Passeig Valldaura 192,Granier Pans Artesans,165924,41.43871,2.170923,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=165924
CC La Maquinista,El Fornet De La Maquinista,146780,41.441922120136,2.1987676620483,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=146780
"Palomar, 18",Mon Pa,146553,41.442006162144,2.1897071178064,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=146553
Palomar,Pa Artesa,167486,41.44208594448,2.1924386926534,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=167486
Via julia 124,Forn De Pa Granier,145922,41.443374720766,2.1786000989237,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=145922
,MacxiPa,154068,41.443430949056,2.171363290767,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=154068
,Pastelería - Bombonera Ruben,164490,41.443464390835,2.1666801411243,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=164490
,Postre,143181,41.44716,2.176167,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=143181
"Camí Vell de la Pedrera, 21-27",Ciscopan,135833,41.44716732808,2.1787008849677,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135833
"C/ Joaquim Valls, 59",Cases,152348,41.447719404548,2.1791328277109,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=152348
,Papapanaderia,146122,41.447909,2.175701,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=146122
,Bakakaery,145949,41.447969674484,2.175658205693,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=145949
"Calle de la Oscura, 08033 Barcelona",forn laia,153051,41.448702854268,2.1883437926387,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=153051
"Passeig Torres i Bages, 66",Forn Camps,167824,41.449115753174,2.1923060417175,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=167824
Plaça Trinitat 14,Forn Trinitat,135963,41.449245423757,2.190249579077,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=135963
Avinguda dels Rasos de Peguera 123,EL PAN,138766,41.459803450652,2.1699429397985,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=138766
,Macxipa,149902,41.461865,2.178968,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=149902
Carrer de Pierola 27,Supan Vallbona,147567,41.463318006666,2.1835850179195,Barcelona,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=147567
"Masnou, 27",La Taverna Del Nan,166050,41.376039600543,2.1404759794748,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=166050
"Plaza Osca, 12",Fo Bar,131696,41.376046,2.13864505,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=131696
C/ Viladomat 38,Nostàlgic,165903,41.376737771816,2.1612298758032,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=165903
Grau i Torras 59,Santa Marta,131148,41.377884330243,2.1910978853703,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=131148
,Davos,145725,41.389401328887,2.16127785061,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=145725
Plaça Del Nord,La Pausa,133711,41.407123222997,2.1557323019172,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=133711
"Corsega, 611",cerveseria clandestina,160627,41.408675189154,2.1754038585353,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=160627
Sant Antoni M.Claret,O'vall D'ouro 12,133163,41.410440710587,2.1731915787656,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=133163
Rambla Prim 19,La Rambla Cafe,137130,41.411261701693,2.218673112566,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=137130
c/ Garcilaso 165,New York Cafeteria Bar,143099,41.423372604466,2.1818157648527,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=143099
"Plaça de Masadas, 17bis",Bar DM,140404,41.424845643102,2.1899807478968,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=140404
Santa Amàlia 38,Duplex,135830,41.42981942,2.163754,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=135830
,Bar Prats,130804,41.43019,2.1609002351761,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=130804
virrei amat,El Chirimas,129946,41.430407,2.1742951869965,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=129946
dr pi. i molist,Bar La Flor,130610,41.432312073892,2.173849012811,Barcelona,Bar,http://tour-pedia.org/api/getPlaceDetails?id=130610
Calle F,steak & wine,131785,41.332575299358,2.1222097440222,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=131785
Mare de Deu de Port 217,Rincon de Asturias,162147,41.356706868929,2.1435786219221,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=162147
Caseta del Migdia,Sardines & Rumba by Moritz,143571,41.359603,2.160838,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=143571
Parc Migdia,Vadebrasa,148715,41.359703063965,2.1495068073273,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=148715
,Biofase 3,169410,41.385551,2.120548,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=169410
"C.C. Les Glories. Avda. Diagonal, 208",Foster's Hollywood,130011,41.405075335812,2.1910800855286,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=130011
Av. Diagonal 3,Ribs BBQ,141796,41.409239687944,2.2160168021574,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=141796
,El Merendero Del Pantá,143452,41.415522180566,2.0971812673447,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=143452
,Trullols,164646,41.420136,2.137896,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=164646
"Carretera de Vallvidriera km6,5",Merendero Font de les Planes,136166,41.428232128356,2.0885396003723,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=136166
,Restaurant Santa Creu,151605,41.428512669338,2.0615818632505,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=151605
"Potosí, 2",B.B.Q Ribs,137003,41.440104461386,2.1987354755402,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=137003
,cerveseria els xiprers,166102,41.465538024902,2.1835207939148,Barcelona,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=166102
"C/ Manigua, 8",2D2Dspuma,129929,41.422432644183,2.1791808216048,Barcelona,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=129929
"Avinguda del Paral·lel, 123-131",Bahi Porto Mar,132874,41.375044175991,2.1595555871019,Barcelona,Brazilian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=132874
"Pg. Potosí, 2",Brasayleña,159164,41.440923381654,2.1982672456807,Barcelona,Brazilian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=159164
Foc 92,La Sal de Port,162983,41.35666248458,2.1422790346246,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=162983
,Bar Nuevo,154408,41.357508865532,2.1441301186707,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=154408
,Cafe i mes,154422,41.357663222291,2.1437224899863,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=154422
,Bar Martinico,154290,41.359743296382,2.1442164405138,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=154290
,Restaurant Piscina Picornell,145820,41.365682797054,2.1510315938939,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=145820
Blesa 34,Bar Darling,137539,41.37261198,2.167244,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=137539
Paral•lel,Va de... TAPAS,144946,41.375024110276,2.1611914959946,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=144946
Carrer Arizala 19,Bar Restaurant Santilari,137683,41.376844,2.124747,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=137683
"Carrer de Mejía Lequerica, 32",La Grangeta,134405,41.383777590845,2.12555080671,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=134405
"C. d'Enric Granados, 19",Brunch & Cake,156767,41.388325933511,2.1617000311168,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=156767
,Vint I Dos,136139,41.39079272747,2.1941274404526,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=136139
Av Diagonal 505,D505 Bar Restaurant,132155,41.391652343647,2.1418404579163,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=132155
"Casp, 57",Molika Cafe,156759,41.392986230369,2.1755574264587,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=156759
Passeig de Sant Joan 82,Granja Petitbo,162973,41.397462327238,2.1721646572057,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=162973
"Tanger, 22",Carrot Cafe,161498,41.398957119308,2.1883677944858,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=161498
"C/ Reina Elisenda de Montcada, 16",Balón de Oro,140423,41.399141974069,2.119468053561,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=140423
"Carrer Sant Domènec, 19",Café Godot,165406,41.400223,2.156902,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=165406
gran de gracia 154,Antico Caffè,132619,41.402004233,2.1530988855391,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=132619
Dos De Maig 239,Casa Angel,156861,41.407201092912,2.1818925596815,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=156861
"Gran de Gràcia, 262",Farga Gran de Gràcia,130469,41.408786711276,2.1546769981423,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=130469
Avenida República Argentina 44,Matagana,133582,41.409048189218,2.1470843382665,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=133582
Balmes 470,Buenas Migas,167982,41.410013073844,2.1370618818903,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=167982
Carrer de llull 381,Granja Sierra,138579,41.411090918628,2.215752620694,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=138579
Carrer independencia 354,Cafeteria Transit,133216,41.4111407,2.1789598,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=133216
"hurtado, 31",Dolça Estona,138912,41.411590576172,2.139808,Barcelona,Breakfast Spot,http://tour-pedia.org/api/getPlaceDetails?id=138912
